1.12	8.80E-01	6.14E-01	2.35E-01
1.122	8.78E-01	6.15E-01	2.36E-01
1.124	8.76E-01	6.17E-01	2.37E-01
1.126	8.74E-01	6.19E-01	2.39E-01
1.128	8.72E-01	6.21E-01	2.40E-01
1.13	8.70E-01	6.22E-01	2.41E-01
1.132	8.68E-01	6.24E-01	2.42E-01
1.134	8.66E-01	6.26E-01	2.43E-01
1.136	8.64E-01	6.28E-01	2.45E-01
1.138	8.62E-01	6.29E-01	2.46E-01
1.14	8.60E-01	6.31E-01	2.47E-01
1.142	8.58E-01	6.33E-01	2.49E-01
1.144	8.56E-01	6.34E-01	2.50E-01
1.146	8.54E-01	6.36E-01	2.51E-01
1.148	8.52E-01	6.38E-01	2.52E-01
1.15	8.50E-01	6.40E-01	2.54E-01
1.152	8.48E-01	6.41E-01	2.55E-01
1.154	8.46E-01	6.43E-01	2.56E-01
1.156	8.44E-01	6.45E-01	2.57E-01
1.158	8.42E-01	6.46E-01	2.59E-01
1.16	8.40E-01	6.48E-01	2.60E-01
1.162	8.38E-01	6.50E-01	2.61E-01
1.164	8.36E-01	6.51E-01	2.63E-01
1.166	8.34E-01	6.53E-01	2.64E-01
1.168	8.32E-01	6.55E-01	2.65E-01
1.17	8.30E-01	6.56E-01	2.67E-01
1.172	8.28E-01	6.58E-01	2.68E-01
1.174	8.26E-01	6.60E-01	2.69E-01
1.176	8.24E-01	6.61E-01	2.71E-01
1.178	8.22E-01	6.63E-01	2.72E-01
1.18	8.20E-01	6.65E-01	2.73E-01
1.182	8.18E-01	6.66E-01	2.75E-01
1.184	8.16E-01	6.68E-01	2.76E-01
1.186	8.14E-01	6.70E-01	2.77E-01
1.188	8.12E-01	6.71E-01	2.79E-01
1.19	8.10E-01	6.73E-01	2.80E-01
1.192	8.08E-01	6.74E-01	2.81E-01
1.194	8.06E-01	6.76E-01	2.83E-01
1.196	8.04E-01	6.78E-01	2.84E-01
1.198	8.02E-01	6.79E-01	2.85E-01
1.2	8.00E-01	6.81E-01	2.87E-01
1.202	7.98E-01	6.82E-01	2.88E-01
1.204	7.96E-01	6.84E-01	2.89E-01
1.206	7.94E-01	6.86E-01	2.91E-01
1.208	7.92E-01	6.87E-01	2.92E-01
1.21	7.90E-01	6.89E-01	2.94E-01
1.212	7.88E-01	6.90E-01	2.95E-01
1.214	7.86E-01	6.92E-01	2.96E-01
1.216	7.84E-01	6.93E-01	2.98E-01
1.218	7.82E-01	6.95E-01	2.99E-01
1.22	7.80E-01	6.97E-01	3.00E-01
1.222	7.78E-01	6.98E-01	3.02E-01
1.224	7.76E-01	7.00E-01	3.03E-01
1.226	7.74E-01	7.01E-01	3.05E-01
1.228	7.72E-01	7.03E-01	3.06E-01
1.23	7.70E-01	7.04E-01	3.07E-01
1.232	7.68E-01	7.06E-01	3.09E-01
1.234	7.66E-01	7.07E-01	3.10E-01
1.236	7.64E-01	7.09E-01	3.12E-01
1.238	7.62E-01	7.10E-01	3.13E-01
1.24	7.60E-01	7.12E-01	3.15E-01
1.242	7.58E-01	7.13E-01	3.16E-01
1.244	7.56E-01	7.15E-01	3.17E-01
1.246	7.54E-01	7.16E-01	3.19E-01
1.248	7.52E-01	7.18E-01	3.20E-01
1.25	7.50E-01	7.19E-01	3.22E-01
1.252	7.48E-01	7.21E-01	3.23E-01
1.254	7.46E-01	7.22E-01	3.25E-01
1.256	7.44E-01	7.24E-01	3.26E-01
1.258	7.42E-01	7.25E-01	3.28E-01
1.26	7.40E-01	7.27E-01	3.29E-01
1.262	7.38E-01	7.28E-01	3.30E-01
1.264	7.36E-01	7.30E-01	3.32E-01
1.266	7.34E-01	7.31E-01	3.33E-01
1.268	7.32E-01	7.33E-01	3.35E-01
1.27	7.30E-01	7.34E-01	3.36E-01
1.272	7.28E-01	7.36E-01	3.38E-01
1.274	7.26E-01	7.37E-01	3.39E-01
1.276	7.24E-01	7.39E-01	3.41E-01
1.278	7.22E-01	7.40E-01	3.42E-01
1.28	7.20E-01	7.42E-01	3.44E-01
1.282	7.18E-01	7.43E-01	3.45E-01
1.284	7.16E-01	7.44E-01	3.47E-01
1.286	7.14E-01	7.46E-01	3.48E-01
1.288	7.12E-01	7.47E-01	3.50E-01
1.29	7.10E-01	7.49E-01	3.51E-01
1.292	7.08E-01	7.50E-01	3.53E-01
1.294	7.06E-01	7.51E-01	3.54E-01
1.296	7.04E-01	7.53E-01	3.56E-01
1.298	7.02E-01	7.54E-01	3.57E-01
1.3	7.00E-01	7.56E-01	3.59E-01
1.302	6.98E-01	7.57E-01	3.60E-01
1.304	6.96E-01	7.58E-01	3.62E-01
1.306	6.94E-01	7.60E-01	3.63E-01
1.308	6.92E-01	7.61E-01	3.65E-01
1.31	6.90E-01	7.63E-01	3.66E-01
1.312	6.88E-01	7.64E-01	3.68E-01
1.314	6.86E-01	7.65E-01	3.69E-01
1.316	6.84E-01	7.67E-01	3.71E-01
1.318	6.82E-01	7.68E-01	3.72E-01
1.32	6.80E-01	7.69E-01	3.74E-01
1.322	6.78E-01	7.71E-01	3.75E-01
1.324	6.76E-01	7.72E-01	3.77E-01
1.326	6.74E-01	7.74E-01	3.79E-01
1.328	6.72E-01	7.75E-01	3.80E-01
1.33	6.70E-01	7.76E-01	3.82E-01
1.332	6.68E-01	7.78E-01	3.83E-01
1.334	6.66E-01	7.79E-01	3.85E-01
1.336	6.64E-01	7.80E-01	3.86E-01
1.338	6.62E-01	7.82E-01	3.88E-01
1.34	6.60E-01	7.83E-01	3.89E-01
1.342	6.58E-01	7.84E-01	3.91E-01
1.344	6.56E-01	7.85E-01	3.93E-01
1.346	6.54E-01	7.87E-01	3.94E-01
1.348	6.52E-01	7.88E-01	3.96E-01
1.35	6.50E-01	7.89E-01	3.97E-01
1.352	6.48E-01	7.91E-01	3.99E-01
1.354	6.46E-01	7.92E-01	4.01E-01
1.356	6.44E-01	7.93E-01	4.02E-01
1.358	6.42E-01	7.95E-01	4.04E-01
1.36	6.40E-01	7.96E-01	4.05E-01
1.362	6.38E-01	7.97E-01	4.07E-01
1.364	6.36E-01	7.98E-01	4.08E-01
1.366	6.34E-01	8.00E-01	4.10E-01
1.368	6.32E-01	8.01E-01	4.12E-01
1.37	6.30E-01	8.02E-01	4.13E-01
1.372	6.28E-01	8.03E-01	4.15E-01
1.374	6.26E-01	8.05E-01	4.16E-01
1.376	6.24E-01	8.06E-01	4.18E-01
1.378	6.22E-01	8.07E-01	4.20E-01
1.38	6.20E-01	8.08E-01	4.21E-01
1.382	6.18E-01	8.10E-01	4.23E-01
1.384	6.16E-01	8.11E-01	4.25E-01
1.386	6.14E-01	8.12E-01	4.26E-01
1.388	6.12E-01	8.13E-01	4.28E-01
1.39	6.10E-01	8.15E-01	4.29E-01
1.392	6.08E-01	8.16E-01	4.31E-01
1.394	6.06E-01	8.17E-01	4.33E-01
1.396	6.04E-01	8.18E-01	4.34E-01
1.398	6.02E-01	8.19E-01	4.36E-01
1.4	6.00E-01	8.21E-01	4.38E-01
1.402	5.98E-01	8.22E-01	4.39E-01
1.404	5.96E-01	8.23E-01	4.41E-01
1.406	5.94E-01	8.24E-01	4.43E-01
1.408	5.92E-01	8.25E-01	4.44E-01
1.41	5.90E-01	8.27E-01	4.46E-01
1.412	5.88E-01	8.28E-01	4.48E-01
1.414	5.86E-01	8.29E-01	4.49E-01
1.416	5.84E-01	8.30E-01	4.51E-01
1.418	5.82E-01	8.31E-01	4.53E-01
1.42	5.80E-01	8.32E-01	4.54E-01
1.422	5.78E-01	8.34E-01	4.56E-01
1.424	5.76E-01	8.35E-01	4.58E-01
1.426	5.74E-01	8.36E-01	4.59E-01
1.428	5.72E-01	8.37E-01	4.61E-01
1.43	5.70E-01	8.38E-01	4.63E-01
1.432	5.68E-01	8.39E-01	4.64E-01
1.434	5.66E-01	8.40E-01	4.66E-01
1.436	5.64E-01	8.42E-01	4.68E-01
1.438	5.62E-01	8.43E-01	4.69E-01
1.44	5.60E-01	8.44E-01	4.71E-01
1.442	5.58E-01	8.45E-01	4.73E-01
1.444	5.56E-01	8.46E-01	4.74E-01
1.446	5.54E-01	8.47E-01	4.76E-01
1.448	5.52E-01	8.48E-01	4.78E-01
1.45	5.50E-01	8.49E-01	4.79E-01
1.452	5.48E-01	8.50E-01	4.81E-01
1.454	5.46E-01	8.51E-01	4.83E-01
1.456	5.44E-01	8.53E-01	4.85E-01
1.458	5.42E-01	8.54E-01	4.86E-01
1.46	5.40E-01	8.55E-01	4.88E-01
1.462	5.38E-01	8.56E-01	4.90E-01
1.464	5.36E-01	8.57E-01	4.91E-01
1.466	5.34E-01	8.58E-01	4.93E-01
1.468	5.32E-01	8.59E-01	4.95E-01
1.47	5.30E-01	8.60E-01	4.97E-01
1.472	5.28E-01	8.61E-01	4.98E-01
1.474	5.26E-01	8.62E-01	5.00E-01
1.476	5.24E-01	8.63E-01	5.02E-01
1.478	5.22E-01	8.64E-01	5.03E-01
1.48	5.20E-01	8.65E-01	5.05E-01
1.482	5.18E-01	8.66E-01	5.07E-01
1.484	5.16E-01	8.67E-01	5.09E-01
1.486	5.14E-01	8.68E-01	5.10E-01
1.488	5.12E-01	8.69E-01	5.12E-01
1.49	5.10E-01	8.70E-01	5.14E-01
1.492	5.08E-01	8.71E-01	5.16E-01
1.494	5.06E-01	8.72E-01	5.17E-01
1.496	5.04E-01	8.73E-01	5.19E-01
1.498	5.02E-01	8.75E-01	5.21E-01
1.5	5.00E-01	8.76E-01	5.23E-01
1.502	4.98E-01	8.76E-01	5.24E-01
1.504	4.96E-01	8.77E-01	5.26E-01
1.506	4.94E-01	8.78E-01	5.28E-01
1.508	4.92E-01	8.79E-01	5.30E-01
1.51	4.90E-01	8.80E-01	5.31E-01
1.512	4.88E-01	8.81E-01	5.33E-01
1.514	4.86E-01	8.82E-01	5.35E-01
1.516	4.84E-01	8.83E-01	5.37E-01
1.518	4.82E-01	8.84E-01	5.38E-01
1.52	4.80E-01	8.85E-01	5.40E-01
1.522	4.78E-01	8.86E-01	5.42E-01
1.524	4.76E-01	8.87E-01	5.44E-01
1.526	4.74E-01	8.88E-01	5.46E-01
1.528	4.72E-01	8.89E-01	5.47E-01
1.53	4.70E-01	8.90E-01	5.49E-01
1.532	4.68E-01	8.91E-01	5.51E-01
1.534	4.66E-01	8.92E-01	5.53E-01
1.536	4.64E-01	8.93E-01	5.54E-01
1.538	4.62E-01	8.94E-01	5.56E-01
1.54	4.60E-01	8.95E-01	5.58E-01
1.542	4.58E-01	8.96E-01	5.60E-01
1.544	4.56E-01	8.96E-01	5.62E-01
1.546	4.54E-01	8.97E-01	5.63E-01
1.548	4.52E-01	8.98E-01	5.65E-01
1.55	4.50E-01	8.99E-01	5.67E-01
1.552	4.48E-01	9.00E-01	5.69E-01
1.554	4.46E-01	9.01E-01	5.71E-01
1.556	4.44E-01	9.02E-01	5.72E-01
1.558	4.42E-01	9.03E-01	5.74E-01
1.56	4.40E-01	9.04E-01	5.76E-01
1.562	4.38E-01	9.05E-01	5.78E-01
1.564	4.36E-01	9.05E-01	5.80E-01
1.566	4.34E-01	9.06E-01	5.81E-01
1.568	4.32E-01	9.07E-01	5.83E-01
1.57	4.30E-01	9.08E-01	5.85E-01
1.572	4.28E-01	9.09E-01	5.87E-01
1.574	4.26E-01	9.10E-01	5.89E-01
1.576	4.24E-01	9.11E-01	5.91E-01
1.578	4.22E-01	9.11E-01	5.92E-01
1.58	4.20E-01	9.12E-01	5.94E-01
1.582	4.18E-01	9.13E-01	5.96E-01
1.584	4.16E-01	9.14E-01	5.98E-01
1.586	4.14E-01	9.15E-01	6.00E-01
1.588	4.12E-01	9.16E-01	6.01E-01
1.59	4.10E-01	9.16E-01	6.03E-01
1.592	4.08E-01	9.17E-01	6.05E-01
1.594	4.06E-01	9.18E-01	6.07E-01
1.596	4.04E-01	9.19E-01	6.09E-01
1.598	4.02E-01	9.20E-01	6.11E-01
1.6	4.00E-01	9.20E-01	6.13E-01
1.602	3.98E-01	9.21E-01	6.14E-01
1.604	3.96E-01	9.22E-01	6.16E-01
1.606	3.94E-01	9.23E-01	6.18E-01
1.608	3.92E-01	9.24E-01	6.20E-01
1.61	3.90E-01	9.24E-01	6.22E-01
1.612	3.88E-01	9.25E-01	6.24E-01
1.614	3.86E-01	9.26E-01	6.25E-01
1.616	3.84E-01	9.27E-01	6.27E-01
1.618	3.82E-01	9.27E-01	6.29E-01
1.62	3.80E-01	9.28E-01	6.31E-01
1.622	3.78E-01	9.29E-01	6.33E-01
1.624	3.76E-01	9.30E-01	6.35E-01
1.626	3.74E-01	9.30E-01	6.37E-01
1.628	3.72E-01	9.31E-01	6.38E-01
1.63	3.70E-01	9.32E-01	6.40E-01
1.632	3.68E-01	9.33E-01	6.42E-01
1.634	3.66E-01	9.33E-01	6.44E-01
1.636	3.64E-01	9.34E-01	6.46E-01
1.638	3.62E-01	9.35E-01	6.48E-01
1.64	3.60E-01	9.36E-01	6.50E-01
1.642	3.58E-01	9.36E-01	6.52E-01
1.644	3.56E-01	9.37E-01	6.53E-01
1.646	3.54E-01	9.38E-01	6.55E-01
1.648	3.52E-01	9.38E-01	6.57E-01
1.65	3.50E-01	9.39E-01	6.59E-01
1.652	3.48E-01	9.40E-01	6.61E-01
1.654	3.46E-01	9.40E-01	6.63E-01
1.656	3.44E-01	9.41E-01	6.65E-01
1.658	3.42E-01	9.42E-01	6.67E-01
1.66	3.40E-01	9.43E-01	6.68E-01
1.662	3.38E-01	9.43E-01	6.70E-01
1.664	3.36E-01	9.44E-01	6.72E-01
1.666	3.34E-01	9.45E-01	6.74E-01
1.668	3.32E-01	9.45E-01	6.76E-01
1.67	3.30E-01	9.46E-01	6.78E-01
1.672	3.28E-01	9.47E-01	6.80E-01
1.674	3.26E-01	9.47E-01	6.82E-01
1.676	3.24E-01	9.48E-01	6.84E-01
1.678	3.22E-01	9.48E-01	6.85E-01
1.68	3.20E-01	9.49E-01	6.87E-01
1.682	3.18E-01	9.50E-01	6.89E-01
1.684	3.16E-01	9.50E-01	6.91E-01
1.686	3.14E-01	9.51E-01	6.93E-01
1.688	3.12E-01	9.52E-01	6.95E-01
1.69	3.10E-01	9.52E-01	6.97E-01
1.692	3.08E-01	9.53E-01	6.99E-01
1.694	3.06E-01	9.53E-01	7.01E-01
1.696	3.04E-01	9.54E-01	7.03E-01
1.698	3.02E-01	9.55E-01	7.04E-01
1.7	3.00E-01	9.55E-01	7.06E-01
1.702	2.98E-01	9.56E-01	7.08E-01
1.704	2.96E-01	9.56E-01	7.10E-01
1.706	2.94E-01	9.57E-01	7.12E-01
1.708	2.92E-01	9.58E-01	7.14E-01
1.71	2.90E-01	9.58E-01	7.16E-01
1.712	2.88E-01	9.59E-01	7.18E-01
1.714	2.86E-01	9.59E-01	7.20E-01
1.716	2.84E-01	9.60E-01	7.22E-01
1.718	2.82E-01	9.61E-01	7.24E-01
1.72	2.80E-01	9.61E-01	7.26E-01
1.722	2.78E-01	9.62E-01	7.28E-01
1.724	2.76E-01	9.62E-01	7.29E-01
1.726	2.74E-01	9.63E-01	7.31E-01
1.728	2.72E-01	9.63E-01	7.33E-01
1.73	2.70E-01	9.64E-01	7.35E-01
1.732	2.68E-01	9.64E-01	7.37E-01
1.734	2.66E-01	9.65E-01	7.39E-01
1.736	2.64E-01	9.65E-01	7.41E-01
1.738	2.62E-01	9.66E-01	7.43E-01
1.74	2.60E-01	9.66E-01	7.45E-01
1.742	2.58E-01	9.67E-01	7.47E-01
1.744	2.56E-01	9.67E-01	7.49E-01
1.746	2.54E-01	9.68E-01	7.51E-01
1.748	2.52E-01	9.68E-01	7.53E-01
1.75	2.50E-01	9.69E-01	7.55E-01
1.752	2.48E-01	9.69E-01	7.56E-01
1.754	2.46E-01	9.70E-01	7.58E-01
1.756	2.44E-01	9.70E-01	7.60E-01
1.758	2.42E-01	9.71E-01	7.62E-01
1.76	2.40E-01	9.71E-01	7.64E-01
1.762	2.38E-01	9.72E-01	7.66E-01
1.764	2.36E-01	9.72E-01	7.68E-01
1.766	2.34E-01	9.73E-01	7.70E-01
1.768	2.32E-01	9.73E-01	7.72E-01
1.77	2.30E-01	9.74E-01	7.74E-01
1.772	2.28E-01	9.74E-01	7.76E-01
1.774	2.26E-01	9.75E-01	7.78E-01
1.776	2.24E-01	9.75E-01	7.80E-01
1.778	2.22E-01	9.76E-01	7.82E-01
1.78	2.20E-01	9.76E-01	7.84E-01
1.782	2.18E-01	9.76E-01	7.86E-01
1.784	2.16E-01	9.77E-01	7.88E-01
1.786	2.14E-01	9.77E-01	7.90E-01
1.788	2.12E-01	9.78E-01	7.92E-01
1.79	2.10E-01	9.78E-01	7.93E-01
1.792	2.08E-01	9.79E-01	7.95E-01
1.794	2.06E-01	9.79E-01	7.97E-01
1.796	2.04E-01	9.79E-01	7.99E-01
1.798	2.02E-01	9.80E-01	8.01E-01
1.8	2.00E-01	9.80E-01	8.03E-01
1.802	1.98E-01	9.81E-01	8.05E-01
1.804	1.96E-01	9.81E-01	8.07E-01
1.806	1.94E-01	9.81E-01	8.09E-01
1.808	1.92E-01	9.82E-01	8.11E-01
1.81	1.90E-01	9.82E-01	8.13E-01
1.812	1.88E-01	9.83E-01	8.15E-01
1.814	1.86E-01	9.83E-01	8.17E-01
1.816	1.84E-01	9.83E-01	8.19E-01
1.818	1.82E-01	9.84E-01	8.21E-01
1.82	1.80E-01	9.84E-01	8.23E-01
1.822	1.78E-01	9.84E-01	8.25E-01
1.824	1.76E-01	9.85E-01	8.27E-01
1.826	1.74E-01	9.85E-01	8.29E-01
1.828	1.72E-01	9.85E-01	8.31E-01
1.83	1.70E-01	9.86E-01	8.33E-01
1.832	1.68E-01	9.86E-01	8.35E-01
1.834	1.66E-01	9.86E-01	8.37E-01
1.836	1.64E-01	9.87E-01	8.39E-01
1.838	1.62E-01	9.87E-01	8.41E-01
1.84	1.60E-01	9.87E-01	8.43E-01
1.842	1.58E-01	9.88E-01	8.45E-01
1.844	1.56E-01	9.88E-01	8.47E-01
1.846	1.54E-01	9.88E-01	8.49E-01
1.848	1.52E-01	9.89E-01	8.51E-01
1.85	1.50E-01	9.89E-01	8.53E-01
1.852	1.48E-01	9.89E-01	8.55E-01
1.854	1.46E-01	9.89E-01	8.56E-01
1.856	1.44E-01	9.90E-01	8.58E-01
1.858	1.42E-01	9.90E-01	8.60E-01
1.86	1.40E-01	9.90E-01	8.62E-01
1.862	1.38E-01	9.91E-01	8.64E-01
1.864	1.36E-01	9.91E-01	8.66E-01
1.866	1.34E-01	9.91E-01	8.68E-01
1.868	1.32E-01	9.91E-01	8.70E-01
1.87	1.30E-01	9.92E-01	8.72E-01
1.872	1.28E-01	9.92E-01	8.74E-01
1.874	1.26E-01	9.92E-01	8.76E-01
1.876	1.24E-01	9.92E-01	8.78E-01
1.878	1.22E-01	9.93E-01	8.80E-01
1.88	1.20E-01	9.93E-01	8.82E-01
1.882	1.18E-01	9.93E-01	8.84E-01
1.884	1.16E-01	9.93E-01	8.86E-01
1.886	1.14E-01	9.94E-01	8.88E-01
1.888	1.12E-01	9.94E-01	8.90E-01
1.89	1.10E-01	9.94E-01	8.92E-01
1.892	1.08E-01	9.94E-01	8.94E-01
1.894	1.06E-01	9.94E-01	8.96E-01
1.896	1.04E-01	9.95E-01	8.98E-01
1.898	1.02E-01	9.95E-01	9.00E-01
1.9	1.00E-01	9.95E-01	9.02E-01
1.902	9.80E-02	9.95E-01	9.04E-01
1.904	9.60E-02	9.95E-01	9.06E-01
1.906	9.40E-02	9.96E-01	9.08E-01
1.908	9.20E-02	9.96E-01	9.10E-01
1.91	9.00E-02	9.96E-01	9.12E-01
1.912	8.80E-02	9.96E-01	9.14E-01
1.914	8.60E-02	9.96E-01	9.16E-01
1.916	8.40E-02	9.97E-01	9.18E-01
1.918	8.20E-02	9.97E-01	9.20E-01
1.92	8.00E-02	9.97E-01	9.22E-01
1.922	7.80E-02	9.97E-01	9.24E-01
1.924	7.60E-02	9.97E-01	9.26E-01
1.926	7.40E-02	9.97E-01	9.28E-01
1.928	7.20E-02	9.97E-01	9.30E-01
1.93	7.00E-02	9.98E-01	9.32E-01
1.932	6.80E-02	9.98E-01	9.34E-01
1.934	6.60E-02	9.98E-01	9.36E-01
1.936	6.40E-02	9.98E-01	9.38E-01
1.938	6.20E-02	9.98E-01	9.40E-01
1.94	6.00E-02	9.98E-01	9.42E-01
1.942	5.80E-02	9.98E-01	9.44E-01
1.944	5.60E-02	9.98E-01	9.46E-01
1.946	5.40E-02	9.99E-01	9.48E-01
1.948	5.20E-02	9.99E-01	9.50E-01
1.95	5.00E-02	9.99E-01	9.52E-01
1.952	4.80E-02	9.99E-01	9.54E-01
1.954	4.60E-02	9.99E-01	9.56E-01
1.956	4.40E-02	9.99E-01	9.58E-01
1.958	4.20E-02	9.99E-01	9.60E-01
1.96	4.00E-02	9.99E-01	9.62E-01
1.962	3.80E-02	9.99E-01	9.64E-01
1.964	3.60E-02	9.99E-01	9.66E-01
1.966	3.40E-02	9.99E-01	9.68E-01
1.968	3.20E-02	1.00E+00	9.70E-01
1.97	3.00E-02	1.00E+00	9.72E-01
1.972	2.80E-02	1.00E+00	9.74E-01
1.974	2.60E-02	1.00E+00	9.76E-01
1.976	2.40E-02	1.00E+00	9.78E-01
1.978	2.20E-02	1.00E+00	9.80E-01
1.98	2.00E-02	1.00E+00	9.82E-01
1.982	1.80E-02	1.00E+00	9.84E-01
1.984	1.60E-02	1.00E+00	9.86E-01
1.986	1.40E-02	1.00E+00	9.88E-01
1.988	1.20E-02	1.00E+00	9.90E-01
1.99	1.00E-02	1.00E+00	9.92E-01
1.992	8.00E-03	1.00E+00	9.94E-01
1.994	6.00E-03	1.00E+00	9.96E-01
1.996	4.00E-03	1.00E+00	9.98E-01
1.998	2.00E-03	1.00E+00	1.00E+00
2	0.00E+00	1.00E+00	1.00E+00
2.002	0.00E+00	1.00E+00	1.00E+00
2.004	0.00E+00	1.00E+00	1.01E+00
2.006	0.00E+00	1.00E+00	1.01E+00
2.008	0.00E+00	1.00E+00	1.01E+00
2.01	0.00E+00	1.00E+00	1.01E+00
2.012	0.00E+00	1.00E+00	1.01E+00
2.014	0.00E+00	1.00E+00	1.02E+00
2.016	0.00E+00	1.00E+00	1.02E+00
2.018	0.00E+00	1.00E+00	1.02E+00
2.02	0.00E+00	1.00E+00	1.02E+00
2.022	0.00E+00	1.00E+00	1.02E+00
2.024	0.00E+00	1.00E+00	1.03E+00
2.026	0.00E+00	1.00E+00	1.03E+00
2.028	0.00E+00	1.00E+00	1.03E+00
2.03	0.00E+00	1.00E+00	1.03E+00
2.032	0.00E+00	1.00E+00	1.03E+00
2.034	0.00E+00	1.00E+00	1.04E+00
2.036	0.00E+00	1.00E+00	1.04E+00
2.038	0.00E+00	1.00E+00	1.04E+00
2.04	0.00E+00	1.00E+00	1.04E+00
2.042	0.00E+00	1.00E+00	1.04E+00
2.044	0.00E+00	1.00E+00	1.05E+00
2.046	0.00E+00	1.00E+00	1.05E+00
2.048	0.00E+00	1.00E+00	1.05E+00
2.05	0.00E+00	1.00E+00	1.05E+00
2.052	0.00E+00	1.00E+00	1.05E+00
2.054	0.00E+00	1.00E+00	1.06E+00
2.056	0.00E+00	1.00E+00	1.06E+00
2.058	0.00E+00	1.00E+00	1.06E+00
2.06	0.00E+00	1.00E+00	1.06E+00
2.062	0.00E+00	1.00E+00	1.06E+00
2.064	0.00E+00	1.00E+00	1.07E+00
2.066	0.00E+00	1.00E+00	1.07E+00
2.068	0.00E+00	1.00E+00	1.07E+00
2.07	0.00E+00	1.00E+00	1.07E+00
2.072	0.00E+00	1.00E+00	1.07E+00
2.074	0.00E+00	1.00E+00	1.08E+00
2.076	0.00E+00	1.00E+00	1.08E+00
2.078	0.00E+00	1.00E+00	1.08E+00
2.08	0.00E+00	1.00E+00	1.08E+00
2.082	0.00E+00	1.00E+00	1.08E+00
2.084	0.00E+00	1.00E+00	1.09E+00
2.086	0.00E+00	1.00E+00	1.09E+00
2.088	0.00E+00	1.00E+00	1.09E+00
2.09	0.00E+00	1.00E+00	1.09E+00
2.092	0.00E+00	1.00E+00	1.09E+00
2.094	0.00E+00	1.00E+00	1.10E+00
2.096	0.00E+00	1.00E+00	1.10E+00
2.098	0.00E+00	1.00E+00	1.10E+00
2.1	0.00E+00	1.00E+00	1.10E+00
2.102	0.00E+00	1.00E+00	1.10E+00
2.104	0.00E+00	1.00E+00	1.11E+00
2.106	0.00E+00	1.00E+00	1.11E+00
2.108	0.00E+00	1.00E+00	1.11E+00
2.11	0.00E+00	1.00E+00	1.11E+00
2.112	0.00E+00	1.00E+00	1.11E+00
2.114	0.00E+00	1.00E+00	1.12E+00
2.116	0.00E+00	1.00E+00	1.12E+00
2.118	0.00E+00	1.00E+00	1.12E+00
2.12	0.00E+00	1.00E+00	1.12E+00
2.122	0.00E+00	1.00E+00	1.12E+00
2.124	0.00E+00	1.00E+00	1.13E+00
2.126	0.00E+00	1.00E+00	1.13E+00
2.128	0.00E+00	1.00E+00	1.13E+00
2.13	0.00E+00	1.00E+00	1.13E+00
2.132	0.00E+00	1.00E+00	1.13E+00
2.134	0.00E+00	1.00E+00	1.14E+00
2.136	0.00E+00	1.00E+00	1.14E+00
2.138	0.00E+00	1.00E+00	1.14E+00
2.14	0.00E+00	1.00E+00	1.14E+00
2.142	0.00E+00	1.00E+00	1.14E+00
2.144	0.00E+00	1.00E+00	1.15E+00
2.146	0.00E+00	1.00E+00	1.15E+00
2.148	0.00E+00	1.00E+00	1.15E+00
2.15	0.00E+00	1.00E+00	1.15E+00
2.152	0.00E+00	1.00E+00	1.15E+00
2.154	0.00E+00	1.00E+00	1.16E+00
2.156	0.00E+00	1.00E+00	1.16E+00
2.158	0.00E+00	1.00E+00	1.16E+00
2.16	0.00E+00	1.00E+00	1.16E+00
2.162	0.00E+00	1.00E+00	1.16E+00
2.164	0.00E+00	1.00E+00	1.17E+00
2.166	0.00E+00	1.00E+00	1.17E+00
2.168	0.00E+00	1.00E+00	1.17E+00
2.17	0.00E+00	1.00E+00	1.17E+00
2.172	0.00E+00	1.00E+00	1.17E+00
2.174	0.00E+00	1.00E+00	1.18E+00
2.176	0.00E+00	1.00E+00	1.18E+00
2.178	0.00E+00	1.00E+00	1.18E+00
2.18	0.00E+00	1.00E+00	1.18E+00
2.182	0.00E+00	1.00E+00	1.18E+00
2.184	0.00E+00	1.00E+00	1.19E+00
2.186	0.00E+00	1.00E+00	1.19E+00
2.188	0.00E+00	1.00E+00	1.19E+00
2.19	0.00E+00	1.00E+00	1.19E+00
2.192	0.00E+00	1.00E+00	1.19E+00
2.194	0.00E+00	1.00E+00	1.20E+00
2.196	0.00E+00	1.00E+00	1.20E+00
2.198	0.00E+00	1.00E+00	1.20E+00
2.2	0.00E+00	1.00E+00	1.20E+00
2.202	0.00E+00	1.00E+00	1.20E+00
2.204	0.00E+00	1.00E+00	1.21E+00
2.206	0.00E+00	1.00E+00	1.21E+00
2.208	0.00E+00	1.00E+00	1.21E+00
2.21	0.00E+00	1.00E+00	1.21E+00
2.212	0.00E+00	1.00E+00	1.21E+00
2.214	0.00E+00	1.00E+00	1.22E+00
2.216	0.00E+00	1.00E+00	1.22E+00
2.218	0.00E+00	1.00E+00	1.22E+00
2.22	0.00E+00	1.00E+00	1.22E+00
2.222	0.00E+00	1.00E+00	1.22E+00
2.224	0.00E+00	1.00E+00	1.23E+00
2.226	0.00E+00	1.00E+00	1.23E+00
2.228	0.00E+00	1.00E+00	1.23E+00
2.23	0.00E+00	1.00E+00	1.23E+00
2.232	0.00E+00	1.00E+00	1.23E+00
2.234	0.00E+00	1.00E+00	1.24E+00
2.236	0.00E+00	1.00E+00	1.24E+00
2.238	0.00E+00	1.00E+00	1.24E+00
